1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio
   104   77  -0.336110693E-01   0.340729891E+01   0.647058182E+00   0.600719158E-01   0.460399157E-01   0.344076706E-01   0.566050462E-01  -0.418964421E-01  -0.636688800E-01
   104   78  -0.336110693E-01   0.338732070E+01   0.627630991E+00   0.584440993E-01   0.463973815E-01   0.380696720E-01   0.586473930E-01  -0.386844776E-01  -0.636497306E-01
   104   79  -0.336110693E-01   0.336796300E+01   0.607585445E+00   0.567441244E-01   0.465519123E-01   0.417356134E-01   0.606390826E-01  -0.354596883E-01  -0.633986505E-01
   104   80  -0.336110693E-01   0.334924477E+01   0.586941499E+00   0.549734026E-01   0.465029607E-01   0.453912667E-01   0.625771258E-01  -0.322354635E-01  -0.629151439E-01
   104   81  -0.336110693E-01   0.333118434E+01   0.565719689E+00   0.531334856E-01   0.462508211E-01   0.490223508E-01   0.644585588E-01  -0.290252423E-01  -0.621996458E-01
   104   82  -0.336110693E-01   0.331379935E+01   0.543941104E+00   0.512260664E-01   0.457966346E-01   0.526145918E-01   0.662804522E-01  -0.258424578E-01  -0.612535311E-01
   104   83  -0.336110693E-01   0.329710678E+01   0.521627371E+00   0.492529800E-01   0.451423903E-01   0.561537816E-01   0.680399188E-01  -0.227004798E-01  -0.600791189E-01
   104   84  -0.336110693E-01   0.328112290E+01   0.498800629E+00   0.472162033E-01   0.442909228E-01   0.596258399E-01   0.697341228E-01  -0.196125576E-01  -0.586796737E-01
   104   85  -0.336110693E-01   0.326586327E+01   0.475483502E+00   0.451178550E-01   0.432459065E-01   0.630168743E-01   0.713602889E-01  -0.165917615E-01  -0.570594010E-01
   104   86  -0.336110693E-01   0.325134274E+01   0.451699082E+00   0.429601942E-01   0.420118447E-01   0.663132434E-01   0.729157111E-01  -0.136509257E-01  -0.552234392E-01
   104   87  -0.336110693E-01   0.323757540E+01   0.427470899E+00   0.407456185E-01   0.405940566E-01   0.695016163E-01   0.743977624E-01  -0.108025892E-01  -0.531778467E-01
   104   88  -0.336110693E-01   0.322457459E+01   0.402822903E+00   0.384766618E-01   0.389986586E-01   0.725690349E-01   0.758039037E-01  -0.805894034E-02  -0.509295846E-01
   104   89  -0.336110693E-01   0.321235292E+01   0.377779434E+00   0.361559907E-01   0.372325432E-01   0.755029727E-01   0.771316933E-01  -0.543175826E-02  -0.484864942E-01
   104   90  -0.336110693E-01   0.320092221E+01   0.352365198E+00   0.337864008E-01   0.353033528E-01   0.782913947E-01   0.783787961E-01  -0.293236005E-02  -0.458572703E-01
   104   91  -0.336110693E-01   0.319029350E+01   0.326605249E+00   0.313708122E-01   0.332194505E-01   0.809228134E-01   0.795429921E-01  -0.571544485E-03  -0.430514297E-01
   104   92  -0.336110693E-01   0.318047704E+01   0.300524957E+00   0.289122639E-01   0.309898863E-01   0.833863454E-01   0.806221859E-01   0.164045697E-02  -0.400792752E-01
   104   93  -0.336110693E-01   0.317148229E+01   0.274149985E+00   0.264139080E-01   0.286243610E-01   0.856717629E-01   0.816144148E-01   0.369403243E-02  -0.369518546E-01
   104   94  -0.336110693E-01   0.316331792E+01   0.247506268E+00   0.238790031E-01   0.261331846E-01   0.877695455E-01   0.825178565E-01   0.558023463E-02  -0.336809164E-01
   104   95  -0.336110693E-01   0.315599179E+01   0.220619983E+00   0.213109066E-01   0.235272334E-01   0.896709264E-01   0.833308376E-01   0.729082600E-02  -0.302788601E-01
   104   96  -0.336110693E-01   0.314951092E+01   0.193517530E+00   0.187130669E-01   0.208179028E-01   0.913679369E-01   0.840518402E-01   0.881831982E-02  -0.267586839E-01
   104   97  -0.336110693E-01   0.314388155E+01   0.166225503E+00   0.160890150E-01   0.180170574E-01   0.928534466E-01   0.846795084E-01   0.101560181E-01  -0.231339275E-01
   104   98  -0.336110693E-01   0.313910908E+01   0.138770666E+00   0.134423554E-01   0.151369781E-01   0.941211996E-01   0.852126546E-01   0.112980438E-01  -0.194186126E-01
   104   99  -0.336110693E-01   0.313519808E+01   0.111179932E+00   0.107767564E-01   0.121903080E-01   0.951658465E-01   0.856502648E-01   0.122393732E-01  -0.156271795E-01
   104  100  -0.336110693E-01   0.313215229E+01   0.834803333E-01   0.809594020E-02   0.918999477E-02   0.959829726E-01   0.859915027E-01   0.129758592E-01  -0.117744220E-01
   104  101  -0.336110693E-01   0.312997465E+01   0.556990009E-01   0.540367256E-02   0.614923202E-02   0.965691196E-01   0.862357140E-01   0.135042549E-01  -0.787541912E-02
   104  102  -0.336110693E-01   0.312866723E+01   0.278631390E-01   0.270375223E-02   0.308139914E-02   0.969218046E-01   0.863824292E-01   0.138222284E-01  -0.394546539E-02
   105    3  -0.289447438E-01   0.491420054E+01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.764308479E-01  -0.691270770E-01   0.250695039E-01   0.000000000E+00
   105    4  -0.289447438E-01   0.491375619E+01   0.283477368E-01   0.216669659E-02  -0.343817398E-02   0.763318622E-01  -0.690957025E-01   0.249658735E-01   0.299718904E-02
   105    5  -0.289447438E-01   0.491242357E+01   0.566676192E-01   0.433176458E-02  -0.686358324E-02   0.760353064E-01  -0.690015969E-01   0.246553833E-01   0.598170574E-02
   105    6  -0.289447438E-01   0.491020397E+01   0.849318196E-01   0.649357588E-02  -0.102635139E-01   0.755423827E-01  -0.688448140E-01   0.241392342E-01   0.894092907E-02
   105    7  -0.289447438E-01   0.490709957E+01   0.113112564E+00   0.865050355E-02  -0.136253539E-01   0.748550897E-01  -0.686254430E-01   0.234194215E-01   0.118623406E-01
   105    8  -0.289447438E-01   0.490311340E+01   0.141182157E+00   0.108009222E-01  -0.169366431E-01   0.739762128E-01  -0.683436093E-01   0.224987279E-01   0.147335753E-01
   105    9  -0.289447438E-01   0.489824934E+01   0.169113011E+00   0.129432088E-01  -0.201851229E-01   0.729093138E-01  -0.679994735E-01   0.213807108E-01   0.175424714E-01
   105   10  -0.289447438E-01   0.489251216E+01   0.196877671E+00   0.150757429E-01  -0.233587848E-01   0.716587152E-01  -0.675932323E-01   0.200696878E-01   0.202771194E-01
   105   11  -0.289447438E-01   0.488590744E+01   0.224448840E+00   0.171969072E-01  -0.264459179E-01   0.702294828E-01  -0.671251177E-01   0.185707175E-01   0.229259103E-01
   105   12  -0.289447438E-01   0.487844166E+01   0.251799409E+00   0.193050882E-01  -0.294351553E-01   0.686274034E-01  -0.665953975E-01   0.168895817E-01   0.254775820E-01
   105   13  -0.289447438E-01   0.487012208E+01   0.278902479E+00   0.213986768E-01  -0.323155182E-01   0.668589623E-01  -0.660043749E-01   0.150327575E-01   0.279212645E-01
   105   14  -0.289447438E-01   0.486095686E+01   0.305731387E+00   0.234760684E-01  -0.350764594E-01   0.649313151E-01  -0.653523884E-01   0.130073932E-01   0.302465232E-01
   105   15  -0.289447438E-01   0.485095494E+01   0.332259735E+00   0.255356638E-01  -0.377079036E-01   0.628522587E-01  -0.646398123E-01   0.108212777E-01   0.324433999E-01
   105   16  -0.289447438E-01   0.484012610E+01   0.358461412E+00   0.275758692E-01  -0.402002864E-01   0.606301991E-01  -0.638670558E-01   0.848280880E-02   0.345024531E-01
   105   17  -0.289447438E-01   0.482848094E+01   0.384310623E+00   0.295950970E-01  -0.425445912E-01   0.582741168E-01  -0.630345636E-01   0.600095931E-02   0.364147938E-01
   105   18  -0.289447438E-01   0.481603083E+01   0.409781910E+00   0.315917662E-01  -0.447323829E-01   0.557935303E-01  -0.621428159E-01   0.338523940E-02   0.381721212E-01
   105   19  -0.289447438E-01   0.480278796E+01   0.434850179E+00   0.335643026E-01  -0.467558396E-01   0.531984568E-01  -0.611923277E-01   0.645659138E-03   0.397667542E-01
   105   20  -0.289447438E-01   0.478876529E+01   0.459490723E+00   0.355111394E-01  -0.486077815E-01   0.504993725E-01  -0.601836497E-01  -0.220731290E-02   0.411916610E-01
   105   21  -0.289447438E-01   0.477397655E+01   0.483679247E+00   0.374307172E-01  -0.502816977E-01   0.477071690E-01  -0.591173674E-01  -0.516278981E-02   0.424404866E-01
   105   22  -0.289447438E-01   0.475843622E+01   0.507391894E+00   0.393214851E-01  -0.517717686E-01   0.448331115E-01  -0.579941020E-01  -0.820951301E-02   0.435075751E-01
   105   23  -0.289447438E-01   0.474215951E+01   0.530605263E+00   0.411819003E-01  -0.530728875E-01   0.418887916E-01  -0.568145099E-01  -0.113358934E-01   0.443879929E-01
   105   24  -0.289447438E-01   0.472516239E+01   0.553296437E+00   0.430104288E-01  -0.541806770E-01   0.388860828E-01  -0.555792828E-01  -0.145300592E-01   0.450775450E-01
   105   25  -0.289447438E-01   0.470746150E+01   0.575443003E+00   0.448055457E-01  -0.550915044E-01   0.358370936E-01  -0.542891482E-01  -0.177799027E-01   0.455727909E-01
   105   26  -0.289447438E-01   0.468907422E+01   0.597023074E+00   0.465657355E-01  -0.558024929E-01   0.327541188E-01  -0.529448692E-01  -0.210731260E-01   0.458710570E-01
   105   27  -0.289447438E-01   0.467001858E+01   0.618015312E+00   0.482894924E-01  -0.563115299E-01   0.296495926E-01  -0.515472447E-01  -0.243972899E-01   0.459704448E-01
   105   28  -0.289447438E-01   0.465031327E+01   0.638398949E+00   0.499753208E-01  -0.566172729E-01   0.265360400E-01  -0.500971099E-01  -0.277398615E-01   0.458698379E-01
   105   29  -0.289447438E-01   0.462997766E+01   0.658153808E+00   0.516217354E-01  -0.567191516E-01   0.234260284E-01  -0.485953364E-01  -0.310882619E-01   0.455689046E-01
   105   30  -0.289447438E-01   0.460903171E+01   0.677260321E+00   0.532272617E-01  -0.566173679E-01   0.203321191E-01  -0.470428326E-01  -0.344299137E-01   0.450680983E-01
   105   31  -0.289447438E-01   0.458749601E+01   0.695699552E+00   0.547904362E-01  -0.563128919E-01   0.172668201E-01  -0.454405437E-01  -0.377522893E-01   0.443686544E-01
   105   32  -0.289447438E-01   0.456539173E+01   0.713453213E+00   0.563098072E-01  -0.558074555E-01   0.142425383E-01  -0.437894527E-01  -0.410429577E-01   0.434725845E-01
   105   33  -0.289447438E-01   0.454274062E+01   0.730503687E+00   0.577839345E-01  -0.551035445E-01   0.112715321E-01  -0.420905807E-01  -0.442896297E-01   0.423826689E-01
   105   34  -0.289447438E-01   0.451956496E+01   0.746834040E+00   0.592113908E-01  -0.542043855E-01   0.836586646E-02  -0.403449869E-01  -0.474802045E-01   0.411024440E-01
   105   35  -0.289447438E-01   0.449588757E+01   0.762428044E+00   0.605907611E-01  -0.531139316E-01   0.553736761E-02  -0.385537700E-01  -0.506028143E-01   0.396361894E-01
   105   36  -0.289447438E-01   0.447173178E+01   0.777270190E+00   0.619206441E-01  -0.518368460E-01   0.279757824E-02  -0.367180683E-01  -0.536458665E-01   0.379889108E-01
   105   37  -0.289447438E-01   0.444712138E+01   0.791345705E+00   0.631996523E-01  -0.503784822E-01   0.157716131E-03  -0.348390605E-01  -0.565980870E-01   0.361663217E-01
   105   38  -0.289447438E-01   0.442208065E+01   0.804640570E+00   0.644264129E-01  -0.487448618E-01  -0.237136852E-02  -0.329179663E-01  -0.594485601E-01   0.341748216E-01
   105   39  -0.289447438E-01   0.439663428E+01   0.817141532E+00   0.655995684E-01  -0.469426507E-01  -0.477923135E-02  -0.309560475E-01  -0.621867684E-01   0.320214722E-01
   105   40  -0.289447438E-01   0.437080739E+01   0.828836117E+00   0.667177771E-01  -0.449791329E-01  -0.705587395E-02  -0.289546088E-01  -0.648026296E-01   0.297139722E-01
   105   41  -0.289447438E-01   0.434462548E+01   0.839712647E+00   0.677797147E-01  -0.428621822E-01  -0.919177945E-02  -0.269149981E-01  -0.672865329E-01   0.272606290E-01
   105   42  -0.289447438E-01   0.431811440E+01   0.849760251E+00   0.687840744E-01  -0.406002319E-01  -0.111779469E-01  -0.248386083E-01  -0.696293733E-01   0.246703290E-01
   105   43  -0.289447438E-01   0.429130036E+01   0.858968875E+00   0.697295685E-01  -0.382022428E-01  -0.130059251E-01  -0.227268776E-01  -0.718225835E-01   0.219525058E-01
   105   44  -0.289447438E-01   0.426420986E+01   0.867329295E+00   0.706149295E-01  -0.356776698E-01  -0.146678437E-01  -0.205812907E-01  -0.738581636E-01   0.191171068E-01
   105   45  -0.289447438E-01   0.423686970E+01   0.874833127E+00   0.714389111E-01  -0.330364262E-01  -0.161564406E-01  -0.184033798E-01  -0.757287111E-01   0.161745582E-01
   105   46  -0.289447438E-01   0.420930694E+01   0.881472837E+00   0.722002899E-01  -0.302888480E-01  -0.174650920E-01  -0.161947258E-01  -0.774274445E-01   0.131357286E-01
   105   47  -0.289447438E-01   0.418154886E+01   0.887241748E+00   0.728978669E-01  -0.274456549E-01  -0.185878336E-01  -0.139569589E-01  -0.789482298E-01   0.100118905E-01
   105   48  -0.289447438E-01   0.415362294E+01   0.892134046E+00   0.735304690E-01  -0.245179119E-01  -0.195193854E-01  -0.116917601E-01  -0.802856008E-01   0.681468123E-02
   105   49  -0.289447438E-01   0.412555684E+01   0.896144794E+00   0.740969509E-01  -0.215169888E-01  -0.202551722E-01  -0.940086194E-02  -0.814347793E-01   0.355606287E-02
   105   50  -0.289447438E-01   0.409737839E+01   0.899269930E+00   0.745961972E-01  -0.184545192E-01  -0.207913411E-01  -0.708604963E-02  -0.823916920E-01   0.248280173E-03
   105   51  -0.289447438E-01   0.406911551E+01   0.901506275E+00   0.750271245E-01  -0.153423587E-01  -0.211247775E-01  -0.474916195E-02  -0.831529863E-01  -0.309618184E-02
   105   52  -0.289447438E-01   0.404079623E+01   0.902851539E+00   0.753886834E-01  -0.121925415E-01  -0.212531186E-01  -0.239209216E-02  -0.837160424E-01  -0.646464138E-02
   105   53  -0.289447438E-01   0.401244862E+01   0.903304322E+00   0.756798614E-01  -0.901723798E-02  -0.211747647E-01  -0.167888783E-04  -0.840789836E-01  -0.984426399E-02
   105   54  -0.289447438E-01   0.398410082E+01   0.902864116E+00   0.758996853E-01  -0.582871027E-02  -0.208888877E-01   0.237474318E-02  -0.842406846E-01  -0.132221076E-01
   105   55  -0.289447438E-01   0.395578095E+01   0.901531309E+00   0.760472241E-01  -0.263926832E-02  -0.203954377E-01   0.478044252E-02  -0.842007771E-01  -0.165851678E-01
   105   56  -0.289447438E-01   0.392751710E+01   0.899307179E+00   0.761215920E-01   0.538774515E-03  -0.196951468E-01   0.719819033E-02  -0.839596528E-01  -0.199204240E-01
   105   57  -0.289447438E-01   0.389933734E+01   0.896193903E+00   0.761219514E-01   0.369314621E-02  -0.187895304E-01   0.962581005E-02  -0.835184637E-01  -0.232148857E-01
   105   58  -0.289447438E-01   0.387126962E+01   0.892194545E+00   0.760475165E-01   0.681166077E-02  -0.176808861E-01   0.120610672E-01  -0.828791212E-01  -0.264556392E-01
   105   59  -0.289447438E-01   0.384334181E+01   0.887313062E+00   0.758975569E-01   0.988226248E-02  -0.163722900E-01   0.145016690E-01  -0.820442912E-01  -0.296298940E-01
   105   60  -0.289447438E-01   0.381558162E+01   0.881554295E+00   0.756714007E-01   0.128930707E-01  -0.148675910E-01   0.169452651E-01  -0.810173874E-01  -0.327250301E-01
   105   61  -0.289447438E-01   0.378801660E+01   0.874923964E+00   0.753684392E-01   0.158324236E-01  -0.131714006E-01   0.193894472E-01  -0.798025624E-01  -0.357286445E-01
   105   62  -0.289447438E-01   0.376067410E+01   0.867428668E+00   0.749881301E-01   0.186889221E-01  -0.112890828E-01   0.218317502E-01  -0.784046959E-01  -0.386285981E-01
   105   63  -0.289447438E-01   0.373358125E+01   0.859075871E+00   0.745300023E-01   0.214514726E-01  -0.922674027E-02   0.242696526E-01  -0.768293796E-01  -0.414130614E-01
   105   64  -0.289447438E-01   0.370676492E+01   0.849873900E+00   0.739936597E-01   0.241093300E-01  -0.699119609E-02   0.267005782E-01  -0.750829019E-01  -0.440705612E-01
   105   65  -0.289447438E-01   0.368025171E+01   0.839831931E+00   0.733787857E-01   0.266521384E-01  -0.458997595E-02   0.291218968E-01  -0.731722270E-01  -0.465900253E-01
   105   66  -0.289447438E-01   0.365406789E+01   0.828959986E+00   0.726851478E-01   0.290699726E-01  -0.203128579E-02   0.315309268E-01  -0.711049742E-01  -0.489608275E-01
   105   67  -0.289447438E-01   0.362823941E+01   0.817268916E+00   0.719126020E-01   0.313533772E-01   0.676013155E-03   0.339249366E-01  -0.688893928E-01  -0.511728314E-01
   105   68  -0.289447438E-01   0.360279184E+01   0.804770392E+00   0.710610974E-01   0.334934052E-01   0.352243134E-02   0.363011477E-01  -0.665343352E-01  -0.532164333E-01
   105   69  -0.289447438E-01   0.357775039E+01   0.791476894E+00   0.701306807E-01   0.354816548E-01   0.649788119E-02   0.386567372E-01  -0.640492280E-01  -0.550826035E-01
   105   70  -0.289447438E-01   0.355313981E+01   0.777401693E+00   0.691215010E-01   0.373103047E-01   0.959170930E-02   0.409888414E-01  -0.614440396E-01  -0.567629271E-01
   105   71  -0.289447438E-01   0.352898445E+01   0.762558842E+00   0.680338141E-01   0.389721484E-01   0.127927317E-01   0.432945592E-01  -0.587292460E-01  -0.582496426E-01
   105   72  -0.289447438E-01   0.350530817E+01   0.746963157E+00   0.668679870E-01   0.404606253E-01   0.160892719E-01   0.455709565E-01  -0.559157944E-01  -0.595356789E-01
   105   73  -0.289447438E-01   0.348213435E+01   0.730630200E+00   0.656245024E-01   0.417698513E-01   0.194692009E-01   0.478150710E-01  -0.530150638E-01  -0.606146908E-01
   105   74  -0.289447438E-01   0.345948584E+01   0.713576265E+00   0.643039625E-01   0.428946464E-01   0.229199798E-01   0.500239169E-01  -0.500388238E-01  -0.614810920E-01
   105   75  -0.289447438E-01   0.343738497E+01   0.695818360E+00   0.629070935E-01   0.438305598E-01   0.264287052E-01   0.521944904E-01  -0.469991912E-01  -0.621300862E-01
   105   76  -0.289447438E-01   0.341585350E+01   0.677374186E+00   0.614347487E-01   0.445738930E-01   0.299821566E-01   0.543237760E-01  -0.439085845E-01  -0.625576946E-01
   105   77  -0.289447438E-01   0.339491262E+01   0.658262118E+00   0.598879125E-01   0.451217201E-01   0.335668457E-01   0.564087527E-01  -0.407796768E-01  -0.627607824E-01
   105   78  -0.289447438E-01   0.337458291E+01   0.638501187E+00   0.582677032E-01   0.454719051E-01   0.371690674E-01   0.584464008E-01  -0.376253456E-01  -0.627370809E-01
   105   79  -0.289447438E-01   0.335488432E+01   0.618111059E+00   0.565753759E-01   0.456231165E-01   0.407749543E-01   0.604337093E-01  -0.344586225E-01  -0.624852071E-01
   105   80  -0.289447438E-01   0.333583619E+01   0.597112010E+00   0.548123246E-01   0.455748387E-01   0.443705312E-01   0.623676834E-01  -0.312926411E-01  -0.620046800E-01
